wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
dmey,1,antireflect,0.2298269602881041,63.35716171167796,6432811.2843629345,0.5426356589147286,90.36125300890072,197,smoothed,0.35522334918310794,-24.646591632646174,6.710920868167691,130460.87004253113,0.9958123564446196,0.000142187824761317,0.9999972013363712,386.7095379005499,,,,[],[],12,324.1147458781625,91.84453521876327,706.1802763392468,"[13, 28, 45, 63, 82, 99, 109, 134, 145, 160, 170, 188]","[269.62263588340295, 238.44229446299107, 285.5724394011185, 228.26600819058604, 644.1695391551964, 356.4995684245342, 186.5409950131028, 334.4580745385319, 137.17106209098023, 91.84453521876327, 706.1802763392468, 410.60952181949614]","[0, 18, 0, 0, 0, 88, 104, 125, 141, 147, 0, 177]","[18, 42, 58, 68, 125, 125, 125, 147, 147, 165, 196, 196]",32318881.79783377,706.1802763392468,-706.1802763392468,0.0,,,,DWT,mdp.39015067403991,36082.597833774984,,0.0,30.0,9.0,0.0,39,,0.5802763392467796,101.4195077829244,787.2230494620499,101.41950778292441,,0.0,101.4195077829244,,,87.04453521876327,0.0,16.5,0.5802763392467796,0.5802763392467796,,0.3095379005499126,1.0000000000000002,1.0,0.0,0.6890042047903198,0.6515525157290324,0.21631092704683003,0.8675210855978762,0.0,0.9999999999999999,1.0,1.0,1.0,,0.9999999999998164,0.0,0.391513805540562,,,,,,1.0,0.0,0.0,0.9999948278005865,0.9999948278005865,2.795754833890424,0.9782839401507575,4,2.0038111653175585,0.846149566181893,15,0,0.6992919550951292,0.9935777356838198,2,0.0,0.5530485916455072,0.8890799096862481,9,5.802298395176403,0.9938600016982261,7.5,4.311377245508982,0.9929617468808591,1,dmey,217.77777777777777,54.0,275.5792888524906,9,0.28172423705990046,1.0,0.5027930340580696,2,1.25,1
dmey,1,antisymmetric,0.22225590570688655,63.5026383452952,6385716.594783558,0.5426356589147286,83.50384128255229,197,smoothed,0.35113109223534084,-23.63740259825377,6.6982706809320876,127583.79615622673,0.9959682298979858,0.00014218073823007868,0.9999972612962634,386.70953790054983,,,,[],[],12,324.0832363043362,91.84453380814637,706.0390650288854,"[13, 28, 45, 63, 82, 99, 109, 134, 145, 160, 170, 188]","[269.51498006239035, 238.44229491307092, 285.57243940111715, 228.26600819058604, 644.1695391551964, 356.4995684245342, 186.5409950131028, 334.45807453853064, 137.17106209097932, 91.84453380814637, 706.0390650288854, 410.48027502549485]","[0, 18, 0, 0, 0, 88, 104, 125, 141, 147, 0, 177]","[18, 42, 58, 68, 125, 125, 125, 147, 147, 165, 196, 196]",32317880.302374948,706.1802766682071,-706.1802766682071,0.0,,,,DWT,mdp.39015067403991,35081.10237495229,,0.0,30.0,9.0,0.0,39,,0.5802766682070342,101.38799820909807,787.601164347966,101.38799820909807,,0.0,101.38799820909807,,,87.04453380814637,0.0,16.5,0.43906502888535215,0.5802766682070342,,0.30953790054985575,0.9884797636270868,0.9670575872746753,0.0005564418070221899,0.669085398366799,0.6297887884979495,0.21631092704683003,0.8447546489488093,0.0409463932689107,0.9999942314366851,0.9513800580473484,0.9513800580473484,0.9513800580090166,,0.9999999999996327,0.048619941952680934,0.2962382036148737,,,,,,0.9722443637945255,0.0,0.0,0.999995394700408,0.999995394700408,2.7147897342231393,0.9499528233600231,9,1.9673542276753389,0.8307548910227714,27,0,0.6809356420252439,0.9674964632730727,8,0.0,0.5446224936047603,0.8755341298067892,11,8.920949127381757,0.9905598421932468,13.75,10.98728323699422,0.9880047888214911,2,dmey,217.77777777777777,54.0,275.5792888524906,9,0.28172423705990046,1.0,0.5027930340580696,2,2.0,2
coif16,1,symmetric,3.1322583181366884e-26,312.01259573008747,6855235.235585083,0.5376712328767124,86.72489124729107,197,smoothed,1.3378581942224115e-13,-2.1168486963318882e-10,6.897126716672339,22973.730349496673,0.9777031086322199,0.00014257989233945864,1.0,386.39999999999986,,,,[],[],12,323.46666666666687,91.60000000000014,705.6000000000005,"[13, 28, 45, 63, 82, 99, 109, 134, 145, 160, 170, 188]","[268.79999999999984, 238.20000000000005, 285.2000000000002, 228.0000000000004, 643.0000000000003, 355.7999999999998, 186.3999999999999, 333.2000000000002, 137.00000000000023, 91.60000000000014, 705.6000000000005, 408.8000000000001]","[1, 18, 1, 1, 1, 88, 104, 125, 141, 147, 1, 177]","[18, 42, 58, 68, 125, 125, 125, 147, 147, 165, 194, 194]",32282799.20000001,705.6000000000005,-705.6000000000005,0.0,,,,DWT,mdp.39015067403991,1.4901161193847656e-08,,0.0,39.0,9.0,0.0,39,,4.547473508864641e-13,100.77142857142874,794.9999999999982,100.77142857142869,,0.0,100.77142857142874,,,86.80000000000014,0.0,39.0,4.547473508864641e-13,4.547473508864641e-13,,1.1368683772161603e-13,3.1118419182678326e-13,1.2911118504889636e-25,0.951096238555848,0.9822013079013785,0.8467660256255071,0.15204541189716722,0.01696970836015336,0.9999999993336292,7.894402051599785e-09,5.797846289623074e-09,5.797846289623074e-09,5.009788451891139e-09,,3.67279216921817e-13,0.9999999942022122,3.0681910300900987e-13,,,,,,4.1297362408588765e-13,1.0,1.0,7.836697243812467e-13,7.836697243812467e-13,0.7000000044519281,0.24494235122464242,82,1.952747457733425,0.8245868886363238,29,0,0.2500000015587291,0.3552084843245233,81,0.0,0.49363483645924927,0.7935664649490487,36,28.437065014988214,0.9699078677090072,57.0,46.08223930141452,0.9547952036957734,3,coif,379.3611111111111,327.5,236.47349712116755,144,0.49075355937845155,0.8580960423616768,0.3990436957265808,4,3.25,3
db20,1,antisymmetric,8.856325146932127e-27,317.4986359160199,5602019.0984195955,0.5466101694915254,90.26464327908192,197,smoothed,6.437715560861973e-14,-1.9736057232933071e-10,6.575513629267853,88505.81650634504,0.9936321612853042,0.00014257989233945877,1.0,386.4,,,,[],[],12,323.46666666666675,91.6000000000003,705.5999999999998,"[13, 28, 45, 63, 82, 99, 109, 134, 145, 160, 170, 188]","[268.8, 238.19999999999993, 285.2, 228.0, 643.0000000000003, 355.80000000000007, 186.39999999999995, 333.1999999999999, 136.99999999999994, 91.6000000000003, 705.5999999999998, 408.80000000000007]","[1, 18, 1, 1, 1, 88, 104, 125, 141, 147, 1, 177]","[18, 42, 58, 68, 125, 125, 125, 147, 147, 165, 194, 194]",32282799.200000003,705.5999999999998,-705.5999999999998,0.0,,,,DWT,mdp.39015067403991,7.450580596923828e-09,,0.0,39.0,9.0,0.0,39,,2.2737367544323206e-13,100.77142857142863,794.9999999999995,100.7714285714286,,0.0,100.77142857142863,,,86.80000000000031,0.0,39.0,2.2737367544323206e-13,2.2737367544323206e-13,,0.0,1.1578976189068214e-13,3.1358258210932093e-26,0.9720801040643744,0.47579387598204564,0.2676210219220587,0.2677617831437196,0.5355285451954083,0.9999999993342104,7.895099416405145e-09,5.797670868416768e-09,5.797670868416768e-09,5.009656885986306e-09,,0.0,0.9999999942023876,1.5340955150450493e-13,,,,,,2.0648681204294383e-13,1.0,1.0,3.9183486219062333e-13,3.9183486219062333e-13,0.7000000044515599,0.24494235122451355,100,1.6762716424600468,0.7078394150208247,97,0,0.2500000015586357,0.3552084843243906,93,0.0,0.4398481662052416,0.7070991117107474,82,7.874007874011811,0.9916677165354373,93.0,92.47039366564765,0.9466275090613694,4,db,350.59941520467834,364.0,236.2669107968505,342,0.4535465177855446,0.8573463984926573,0.42531351800232153,3,3.75,4
db26,1,periodic,1.508592868159436e-26,315.18545093980634,6395498.824675026,0.5403225806451613,97.70776087245683,197,smoothed,8.738187838283233e-14,-2.0057715488519577e-10,6.640688504452543,26749.074915381294,0.9754821344880369,0.00014257989233945877,1.0,386.40000000000003,,,,[],[],12,323.4666666666667,91.60000000000053,705.6000000000001,"[13, 28, 45, 63, 82, 99, 109, 134, 145, 160, 170, 188]","[268.80000000000007, 238.19999999999993, 285.1999999999998, 228.0000000000001, 643.0000000000001, 355.79999999999967, 186.4000000000002, 333.20000000000005, 136.99999999999977, 91.60000000000053, 705.6000000000001, 408.80000000000007]","[1, 18, 1, 1, 1, 88, 104, 125, 141, 147, 1, 177]","[18, 42, 58, 68, 125, 125, 125, 147, 147, 165, 194, 194]",32282799.200000007,705.6000000000001,-705.6000000000001,0.0,,,,DWT,mdp.39015067403991,1.1175870895385742e-08,,0.0,39.0,9.0,0.0,39,,1.1368683772161603e-13,100.77142857142857,795.0,100.7714285714286,,0.0,100.77142857142857,,,86.80000000000054,0.0,39.0,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,1.8055105313777245e-13,5.846388379486268e-26,0.9632322719683434,0.5784173153274479,0.6343094209720386,0.18636765355722473,0.046844208037329256,0.9999999993340798,7.896029236145623e-09,5.7975831578136146e-09,5.7975831578136146e-09,5.009656885986306e-09,,1.836396084609085e-13,0.9999999942024461,7.670477575225247e-14,,,,,,3.0973021806441576e-13,1.0,1.0,1.9591743109531167e-13,1.9591743109531167e-13,0.7000000044518421,0.2449423512246123,83,1.6775874757022569,0.7083950520720272,96,0,0.25000000155868835,0.3552084843244654,83,0.0,0.4261463586495805,0.6850721108139909,103,9.945685831890462,0.9894754647281583,91.25,90.45314523461826,0.9464573090836559,5,db,350.59941520467834,364.0,236.2669107968505,342,0.4535465177855446,0.8573463984926573,0.42531351800232153,3,4.5,5
db26,1,antireflect,1.3463989615666668e-26,315.6794337623671,5818290.934680061,0.5362903225806451,98.74439246075399,197,smoothed,8.193784060725923e-14,-2.008803345887604e-10,6.670284703499934,105140.1453783722,0.9945054870748379,0.00014257989233945874,1.0,386.40000000000003,,,,[],[],12,323.46666666666664,91.60000000000048,705.6,"[13, 28, 45, 63, 82, 99, 109, 134, 145, 160, 170, 188]","[268.79999999999995, 238.19999999999996, 285.19999999999993, 228.0000000000001, 643.0000000000001, 355.79999999999967, 186.4000000000002, 333.20000000000005, 136.99999999999977, 91.60000000000048, 705.6, 408.80000000000007]","[1, 18, 1, 1, 1, 88, 104, 125, 141, 147, 1, 177]","[18, 42, 58, 68, 125, 125, 125, 147, 147, 165, 194, 194]",32282799.200000003,705.6,-705.6,0.0,,,,DWT,mdp.39015067403991,7.450580596923828e-09,,0.0,39.0,9.0,0.0,39,,0.0,100.77142857142852,795.0000000000005,100.77142857142859,,0.0,100.77142857142852,,,86.80000000000048,0.0,39.0,0.0,0.0,,5.684341886080802e-14,1.6522537764911755e-13,5.140666533844452e-26,0.9651217348160123,0.6250190729708276,0.36756607505177225,0.13416924436588581,0.6671568625172132,0.9999999993340675,7.895796781210503e-09,5.797495447210461e-09,5.797495447210461e-09,5.0096349583355e-09,,1.836396084609085e-13,0.9999999942025046,0.0,,,,,,2.0648681204294383e-13,1.0,1.0,0.0,0.0,0.7000000044515742,0.24494235122451857,98,1.7958960573878233,0.7583532301686008,62,0,0.25000000155860974,0.3552084843243537,106,0.0,0.46987912363199297,0.755376824230232,56,25.15949125081825,0.9733761997345839,80.5,74.59316095781337,0.9440955072746994,6,db,350.59941520467834,364.0,236.2669107968505,342,0.4535465177855446,0.8573463984926573,0.42531351800232153,3,5.25,6
db36,1,antisymmetric,1.466076769191841e-26,315.30960432084663,6097452.228968534,0.5335820895522388,98.3708264588495,197,smoothed,8.681605913576458e-14,-1.900821944289537e-10,6.78133136200683,120072.86031122625,0.9956019689718361,0.00014257989233945883,1.0,386.4000000000002,,,,[],[],12,323.46666666666675,91.60000000000014,705.6000000000003,"[13, 28, 45, 63, 82, 99, 109, 134, 145, 160, 170, 188]","[268.8000000000002, 238.2000000000001, 285.1999999999999, 228.00000000000017, 642.9999999999999, 355.8000000000004, 186.40000000000015, 333.1999999999996, 137.0, 91.60000000000014, 705.6000000000003, 408.7999999999997]","[1, 18, 1, 1, 1, 88, 104, 125, 141, 147, 1, 177]","[18, 42, 58, 68, 125, 125, 125, 147, 147, 165, 194, 194]",32282799.199999996,705.6000000000003,-705.6000000000003,0.0,,,,DWT,mdp.39015067403991,0.0,,0.0,39.0,9.0,0.0,39,,2.2737367544323206e-13,100.77142857142863,794.9999999999995,100.7714285714286,,0.0,100.77142857142863,,,86.80000000000014,0.0,39.0,2.2737367544323206e-13,2.2737367544323206e-13,,2.2737367544323206e-13,1.7895819825261645e-13,5.661396597345922e-26,0.9637071532601098,0.7998715754343684,0.4965740442439272,0.09911061132692778,0.7853202194388822,0.9999999993345056,7.894402051599785e-09,5.797670868416768e-09,5.797670868416768e-09,5.009656885986306e-09,,7.34558433843634e-13,0.9999999942023876,1.5340955150450493e-13,,,,,,0.0,1.0,1.0,3.9183486219062333e-13,3.9183486219062333e-13,0.7000000044516147,0.24494235122453276,97,1.9802194338353938,0.8361874830751498,21,0,0.2500000015586216,0.35520848432437063,103,0.0,0.5180729503798625,0.8328531324239526,22,45.38997686714546,0.9519682784474651,60.75,35.36955593059943,0.9438412820808755,7,db,350.59941520467834,364.0,236.2669107968505,342,0.4535465177855446,0.8573463984926573,0.42531351800232153,3,6.0,7
db22,1,antisymmetric,9.199479640703267e-27,317.3335388163702,5660259.843848327,0.5416666666666666,86.52446711999653,197,smoothed,6.793437780731723e-14,-1.9373969095681818e-10,6.598010262627952,93255.1524795009,0.9948190164414318,0.00014257989233945874,1.0,386.4,,,,[],[],12,323.46666666666675,91.6000000000003,705.5999999999998,"[13, 28, 45, 63, 82, 99, 109, 134, 145, 160, 170, 188]","[268.8000000000002, 238.2000000000001, 285.2000000000003, 228.0000000000001, 642.9999999999999, 355.8000000000001, 186.39999999999998, 333.2, 136.99999999999994, 91.6000000000003, 705.5999999999998, 408.80000000000024]","[1, 18, 1, 1, 1, 88, 104, 125, 141, 147, 1, 177]","[18, 42, 58, 68, 125, 125, 125, 147, 147, 165, 194, 194]",32282799.199999996,705.5999999999998,-705.5999999999998,0.0,,,,DWT,mdp.39015067403991,0.0,,0.0,39.0,9.0,0.0,39,,2.2737367544323206e-13,100.77142857142863,794.9999999999995,100.77142857142866,,0.0,100.77142857142863,,,86.80000000000031,0.0,39.0,2.2737367544323206e-13,2.2737367544323206e-13,,0.0,1.2580380575034995e-13,3.2851357599015075e-26,0.9714486148266943,0.5112167576149389,0.2945356424146612,0.20376712328767102,0.5731102899926805,0.9999999993343572,7.895099416405145e-09,5.797670868416768e-09,5.797670868416768e-09,5.009744596589528e-09,,0.0,0.9999999942023876,1.5340955150450493e-13,,,,,,0.0,1.0,1.0,3.9183486219062333e-13,3.9183486219062333e-13,0.7000000044514829,0.24494235122448663,110,1.6964963339567378,0.7163796977741528,89,0,0.25000000155862584,0.3552084843243766,101,0.0,0.44425980343389115,0.7141912516927805,77,14.361406616345072,0.984802744321328,94.25,92.56073791510231,0.9425336472929391,8,db,350.59941520467834,364.0,236.2669107968505,342,0.4535465177855446,0.8573463984926573,0.42531351800232153,3,6.75,8
db38,1,symmetric,2.1698768452316104e-26,313.60682058764957,6190104.468348506,0.5330882352941176,93.38176214815081,197,smoothed,1.0664452964257235e-13,-1.9253623140258502e-10,6.804214925109265,21686.227405966732,0.9788849618484867,0.00014257989233945866,1.0,386.39999999999986,,,,[],[],12,323.46666666666675,91.60000000000008,705.6000000000004,"[13, 28, 45, 63, 82, 99, 109, 134, 145, 160, 170, 188]","[268.79999999999984, 238.1999999999999, 285.2, 228.00000000000028, 643.0000000000002, 355.7999999999999, 186.40000000000006, 333.20000000000067, 136.99999999999966, 91.60000000000008, 705.6000000000004, 408.8000000000003]","[1, 18, 1, 1, 1, 88, 104, 125, 141, 147, 1, 177]","[18, 42, 58, 68, 125, 125, 125, 147, 147, 165, 194, 194]",32282799.199999996,705.6000000000004,-705.6000000000004,0.0,,,,DWT,mdp.39015067403991,0.0,,0.0,39.0,9.0,0.0,39,,3.410605131648481e-13,100.77142857142863,794.9999999999991,100.77142857142866,,0.0,100.77142857142863,,,86.80000000000008,0.0,39.0,3.410605131648481e-13,3.410605131648481e-13,,1.1368683772161603e-13,2.3477792562247477e-13,8.723700842059018e-26,0.9571940794151284,0.8359037111829166,0.5393911449239522,0.09271756647864643,0.006781630000784959,0.9999999993344061,7.894169596664666e-09,5.797670868416768e-09,5.797670868416768e-09,5.009744596589528e-09,,3.67279216921817e-13,0.9999999942023292,2.301143272567574e-13,,,,,,0.0,1.0,1.0,5.87752293285935e-13,5.87752293285935e-13,0.7000000044514751,0.2449423512244839,111,1.7017635540281166,0.7186038873861891,87,0,0.25000000155861307,0.3552084843243585,104,0.0,0.4289985164170087,0.6896572344515561,96,10.344080432788601,0.9890538831399063,99.5,98.67939057865553,0.9418814389244505,9,db,350.59941520467834,364.0,236.2669107968505,342,0.4535465177855446,0.8573463984926573,0.42531351800232153,3,7.5,9
db38,1,antireflect,2.2039043804001693e-26,313.5392439615735,6229411.139430039,0.5294117647058824,102.42439183640337,197,smoothed,1.0824956272588828e-13,-1.9050796495889732e-10,6.818454182155471,126258.17300751319,0.9958803967571264,0.00014257989233945872,1.0,386.3999999999998,,,,[],[],12,323.46666666666675,91.60000000000008,705.6000000000003,"[13, 28, 45, 63, 82, 99, 109, 134, 145, 160, 170, 188]","[268.8, 238.20000000000013, 285.19999999999993, 228.00000000000028, 643.0000000000002, 355.7999999999999, 186.40000000000006, 333.20000000000067, 136.9999999999996, 91.60000000000008, 705.6000000000003, 408.8000000000001]","[1, 18, 1, 1, 1, 88, 104, 125, 141, 147, 1, 177]","[18, 42, 58, 68, 125, 125, 125, 147, 147, 165, 194, 194]",32282799.199999996,705.6000000000003,-705.6000000000003,0.0,,,,DWT,mdp.39015067403991,0.0,,0.0,39.0,9.0,0.0,39,,2.2737367544323206e-13,100.77142857142863,794.9999999999991,100.77142857142867,,0.0,100.77142857142863,,,86.80000000000008,0.0,39.0,2.2737367544323206e-13,2.2737367544323206e-13,,1.7053025658242404e-13,2.392963028265833e-13,8.871758037463347e-26,0.9569356017545497,0.8583246445205568,0.5575558185935497,0.045124899274778696,0.8342649234053023,0.9999999993344884,7.894169596664666e-09,5.797670868416768e-09,5.797670868416768e-09,5.009766524240333e-09,,5.509188253827255e-13,0.9999999942023292,1.5340955150450493e-13,,,,,,0.0,1.0,1.0,3.9183486219062333e-13,3.9183486219062333e-13,0.7000000044514568,0.2449423512244775,113,2.033857521415683,0.8588372443512805,12,0,0.2500000015585912,0.3552084843243274,116,0.0,0.5315257358604331,0.8544798058858765,13,58.903876499485726,0.9376678555560998,63.5,22.506471779519238,0.9352360441801663,10,db,350.59941520467834,364.0,236.2669107968505,342,0.4535465177855446,0.8573463984926573,0.42531351800232153,3,8.25,10
