wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,change_point_indices,change_point_prominences,num_change_points,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,max_autocorrelation_diff,prominence_min_diff,prominence_max_diff,avg_prominence_diff,upper_envelope_diff,prominence_threshold_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,distance_factor_diff,lower_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_num_peaks_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,max_autocorrelation_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
db7,1,antireflect,1.5272091761034311e-27,330.8194365462544,395224.3978080192,0.6,84.01701109975933,27,smoothed,1.748704062212827e-14,,"[6, 9, 12, 17, 20]","[653.2666666666669, 21.466666666666576, 37.33333333333326, 10.466666666666683, 704.7333333333332]",5,3.536919811143147,34326.02337230241,0.5464079289070195,4.484852103462729e-06,0.9999999999999999,5,156.28,17.800000000000182,653.3333333333334,"[6, 9, 12, 16, 19]","[653.3333333333334, 25.599999999999902, 53.19999999999993, 31.466666666666605, 17.800000000000182]","[5, 7, 11, 13, 17]","[20, 11, 20, 20, 20]",0.05,10,929125.4933333333,704.7333333333332,-704.7333333333332,DWT,inu.32000013032851,0.0,-3.5,6185329.364444445,10.400000000000205,0.0,106.40888888888887,1.1368683772161603e-13,0.0,106.40888888888887,6.666666666666629,131.84888888888892,0.0,1.1368683772161603e-13,0.0,-3.5,0.0,-3.5,2.0,0.8679616185424253,1.0,0.22638696403832473,0.3999999999999999,0.3774843776645085,,0.8508559648651071,0.42542798243255353,0.8508559648651071,54,1.4449642042104212,0.7854482647734627,32,0,0,0.8508559648651071,0.8508559648651071,117,0,0,0.5743665920490518,0.7657070305228597,41,38.41006812455991,0.8876898592849125,61.0,48.36421876230735,0.8546636430927487,1,db,94.0,99.0,75.8357733271642,63,0.35623552530002106,0.7311390327271617,0.5312934224718366,2,1.25
sym7,1,antireflect,5.0812362049590063e-20,255.59872795565224,474313.23187926813,0.625,50.32851161518245,27,smoothed,1.3883420827585256e-10,,"[6, 9, 12, 17, 20]","[653.2666666662116, 21.466666666661386, 37.33333333336858, 10.466666666420384, 704.7333333328459]",5,3.261060571931763,38412.32282262272,0.5632908948226942,4.4848521034670595e-06,1.0,5,156.27999999999855,17.799999999975626,653.3333333331103,"[6, 9, 12, 16, 19]","[653.3333333331103, 25.59999999996635, 53.20000000004191, 31.466666666898632, 17.799999999975626]","[2, 7, 11, 13, 17]","[20, 11, 20, 20, 20]",0.05,10,929125.4933320854,704.7333333328459,-704.7333333328459,DWT,inu.32000013032851,0.0,-3.5,6185329.364445693,10.399999999975648,2.2305357560981065e-10,106.40888888889032,4.874891601502895e-10,0.0,106.40888888889032,6.666666666673791,131.84888888896555,0.0,4.874891601502895e-10,0.0,-3.5,0.0,-3.5,2.0,0.138645305789996,0.8143593732956257,0.42102213254096,0.5,0.5008976846432032,,0.9709599354665233,0.48547996773326163,0.9709599354665233,19,1.1012370102495719,0.5986063158412213,109,0,0,0.9709599354665233,0.9709599354665233,24,0,0,0.4749848992539569,0.6332180210089352,90,45.74203027122138,0.8662513734759609,60.5,34.908988750892554,0.8446753943403196,2,sym,263.8703703703704,288.5,84.3577391951941,54,1.0,0.8133000183454547,0.056009994496363576,6,3.0
sym7,1,reflect,5.44733111121245e-20,255.29658405157363,474303.929397304,0.625,50.32851161518245,27,smoothed,1.536117077160236e-10,,"[6, 9, 12, 17, 20]","[653.2666666662114, 21.466666666661386, 37.33333333336855, 10.466666666420384, 704.7333333328451]",5,3.2611245308308443,38479.11541952819,0.5640744742629377,4.484852103467053e-06,0.9999999999999999,5,156.28000000000725,17.799999999975626,653.3333333331537,"[6, 9, 12, 16, 19]","[653.3333333331537, 25.59999999996632, 53.20000000004191, 31.466666666898632, 17.799999999975626]","[2, 7, 11, 13, 17]","[20, 11, 20, 20, 20]",0.05,10,929125.493332085,704.7333333328456,-704.7333333328456,DWT,inu.32000013032851,0.0,-3.5,6185329.364445693,10.399999999975648,1.7962520360015333e-10,106.40888888888162,4.877165338257328e-10,0.0,106.40888888888162,6.666666666630363,131.84888888895685,0.0,4.877165338257328e-10,0.0,-3.5,0.0,-3.5,2.0,0.13571581360397378,0.8144024147037827,0.4209992394212695,0.5,0.5029149365274606,,0.9709599354665233,0.48547996773326163,0.9709599354665233,26,1.1002962898358946,0.5980949625395915,110,0,0,0.9709599354665233,0.9709599354665233,25,0,0,0.4748064808512973,0.6329801655570647,91,43.99242359012894,0.8713671824850031,63.0,40.59205190592051,0.8435783280846068,3,sym,263.8703703703704,288.5,84.3577391951941,54,1.0,0.8133000183454547,0.056009994496363576,6,3.75
db7,1,antisymmetric,1.1862130648878918e-27,331.91679476419404,404285.34376002225,0.575,82.81960966219887,27,smoothed,1.6974076465380174e-14,,"[6, 9, 12, 17, 20]","[653.2666666666668, 21.466666666666576, 37.33333333333326, 10.466666666666683, 704.7333333333333]",5,3.4537865885544816,34387.09320659276,0.505053550777861,4.48485210346273e-06,0.9999999999999999,5,156.27999999999997,17.800000000000182,653.3333333333333,"[6, 9, 12, 16, 19]","[653.3333333333333, 25.599999999999902, 53.19999999999993, 31.466666666666605, 17.800000000000182]","[5, 7, 11, 13, 17]","[20, 11, 20, 20, 20]",0.05,10,929125.4933333333,704.7333333333333,-704.7333333333333,DWT,inu.32000013032851,0.0,-3.5,6185329.364444445,10.400000000000205,1.1368683772161603e-13,106.4088888888889,0.0,0.0,106.4088888888889,6.6666666666667425,131.84888888888895,0.0,0.0,0.0,-3.5,0.0,-3.5,2.0,0.8786012584005415,0.9440551507883764,0.248685671091872,0.2999999999999998,0.3793287922254196,,0.8508559648651071,0.42542798243255353,0.8508559648651071,53,1.3952626828706167,0.7584316967649269,45,0,0,0.8508559648651071,0.8508559648651071,129,0,0,0.5501341745012419,0.733401996177584,48,40.30198506277327,0.8821579384129437,68.75,57.40905631991883,0.8405672733000391,4,db,94.0,99.0,75.8357733271642,63,0.35623552530002106,0.7311390327271617,0.5312934224718366,2,3.5
db5,1,reflect,1.9621865028899284e-28,339.7310189539326,439487.2952655519,0.5833333333333334,55.11613881955952,27,smoothed,6.665450084879181e-15,,"[6, 9, 12, 17, 20]","[653.2666666666668, 21.466666666666587, 37.33333333333323, 10.466666666666695, 704.7333333333333]",5,3.104367249795765,37079.79512556642,0.5970984695459088,4.484852103462729e-06,1.0,5,156.28,17.800000000000068,653.3333333333335,"[6, 9, 12, 16, 19]","[653.3333333333335, 25.59999999999988, 53.19999999999993, 31.466666666666583, 17.800000000000068]","[5, 7, 11, 13, 17]","[20, 11, 20, 20, 20]",0.05,10,929125.4933333333,704.7333333333333,-704.7333333333333,DWT,inu.32000013032851,0.0,-3.5,6185329.364444445,10.400000000000091,1.1368683772161603e-13,106.40888888888887,0.0,0.0,106.40888888888887,6.666666666666629,131.84888888888887,0.0,0.0,0.0,-3.5,0.0,-3.5,2.0,0.9543655164069199,0.7089119479896088,0.3353165823116277,0.3333333333333335,0.4606530447841416,,0.8508559648651071,0.42542798243255353,0.8508559648651071,68,1.41232812624176,0.7677080669645463,42,0,0,0.8508559648651071,0.8508559648651071,126,0,0,0.5585160849651264,0.7445761972196623,43,39.3816793276603,0.8848488908547945,69.75,57.38244684993381,0.8404507612168709,5,db,94.0,99.0,75.8357733271642,63,0.35623552530002106,0.7311390327271617,0.5312934224718366,2,4.25
db7,1,symmetric,1.652172498568349e-27,330.4778679065283,404285.34376002225,0.575,82.81960966219889,27,smoothed,2.07385549062851e-14,,"[6, 9, 12, 17, 20]","[653.2666666666668, 21.466666666666576, 37.33333333333326, 10.466666666666683, 704.7333333333332]",5,3.4537865885544816,34302.862921653155,0.5063335735070887,4.48485210346273e-06,1.0,5,156.27999999999997,17.800000000000182,653.3333333333333,"[6, 9, 12, 16, 19]","[653.3333333333333, 25.599999999999902, 53.19999999999993, 31.466666666666605, 17.800000000000182]","[5, 7, 11, 13, 17]","[20, 11, 20, 20, 20]",0.05,10,929125.493333333,704.7333333333332,-704.7333333333332,DWT,inu.32000013032851,0.0,-3.5,6185329.364444445,10.400000000000205,1.1368683772161603e-13,106.4088888888889,1.1368683772161603e-13,0.0,106.4088888888889,6.6666666666667425,131.84888888888895,0.0,1.1368683772161603e-13,0.0,-3.5,0.0,-3.5,2.0,0.864649876529561,0.9440551507883764,0.248685671091872,0.2999999999999998,0.376784892019736,,0.8508559648651071,0.42542798243255353,0.8508559648651071,46,1.385874293665755,0.7533283910992992,46,0,0,0.8508559648651071,0.8508559648651071,130,0,0,0.5468351180859091,0.7290039153590253,50,41.376321731154405,0.8790166031252795,68.0,56.20300751879699,0.8400930968842772,6,db,94.0,99.0,75.8357733271642,63,0.35623552530002106,0.7311390327271617,0.5312934224718366,2,5.0
db5,1,antireflect,1.9535325072098716e-28,339.7502153706302,439487.2952655519,0.5833333333333334,55.11613881955952,27,smoothed,6.473923763327816e-15,,"[6, 9, 12, 17, 20]","[653.2666666666668, 21.466666666666587, 37.33333333333323, 10.466666666666695, 704.7333333333333]",5,3.104367249795765,36973.780034434254,0.5988105327594844,4.484852103462729e-06,1.0,5,156.28,17.800000000000068,653.3333333333335,"[6, 9, 12, 16, 19]","[653.3333333333335, 25.59999999999988, 53.19999999999993, 31.466666666666583, 17.800000000000068]","[5, 7, 11, 13, 17]","[20, 11, 20, 20, 20]",0.05,10,929125.4933333333,704.7333333333333,-704.7333333333333,DWT,inu.32000013032851,0.0,-3.5,6185329.364444445,10.400000000000091,1.1368683772161603e-13,106.40888888888887,0.0,0.0,106.40888888888887,6.666666666666629,131.84888888888887,0.0,0.0,0.0,-3.5,0.0,-3.5,2.0,0.954551638820631,0.7089119479896088,0.3353165823116277,0.3333333333333335,0.4574512057742171,,0.8508559648651071,0.42542798243255353,0.8508559648651071,70,1.4111590640860168,0.7670725925085251,43,0,0,0.8508559648651071,0.8508559648651071,127,0,0,0.5579129416458837,0.74377212698586,44,39.370039370059054,0.8848829258185408,71.0,58.70024446976584,0.8386402933186271,7,db,94.0,99.0,75.8357733271642,63,0.35623552530002106,0.7311390327271617,0.5312934224718366,2,5.75
db7,1,periodic,2.0207694684705948e-27,329.6032540787457,394785.04454157705,0.575,79.60111192552725,27,smoothed,2.269789294789209e-14,,"[6, 9, 12, 17, 20]","[653.2666666666668, 21.466666666666576, 37.33333333333326, 10.466666666666683, 704.7333333333332]",5,3.5032274777795793,34068.26352155507,0.5297536646826435,4.48485210346273e-06,1.0,5,156.27999999999997,17.800000000000182,653.3333333333333,"[6, 9, 12, 16, 19]","[653.3333333333333, 25.599999999999902, 53.19999999999993, 31.466666666666605, 17.800000000000182]","[5, 7, 11, 13, 17]","[20, 11, 20, 20, 20]",0.05,10,929125.493333333,704.7333333333332,-704.7333333333332,DWT,inu.32000013032851,0.0,-3.5,6185329.364444445,10.400000000000205,1.1368683772161603e-13,106.4088888888889,1.1368683772161603e-13,0.0,106.4088888888889,6.6666666666667425,131.84888888888895,0.0,1.1368683772161603e-13,0.0,-3.5,0.0,-3.5,2.0,0.8561698961636173,0.9773266036018007,0.22530572927174425,0.2999999999999998,0.3696995846081479,,0.8508559648651071,0.42542798243255353,0.8508559648651071,49,1.3828979379782018,0.7517105147509956,47,0,0,0.8508559648651071,0.8508559648651071,131,0,0,0.5457003627290621,0.7274911356000886,51,41.032507438208874,0.8800219080754127,69.5,58.033093137153216,0.8384027669032035,8,db,94.0,99.0,75.8357733271642,63,0.35623552530002106,0.7311390327271617,0.5312934224718366,2,6.5
db7,1,reflect,1.0546709654590157e-27,332.42725189164753,395418.77378209535,0.6,84.01701109975933,27,smoothed,1.4050489167200588e-14,,"[6, 9, 12, 17, 20]","[653.2666666666669, 21.466666666666576, 37.33333333333326, 10.466666666666683, 704.7333333333333]",5,3.535181167762752,34399.98664799824,0.5448568676009646,4.484852103462729e-06,0.9999999999999999,5,156.28,17.800000000000182,653.3333333333334,"[6, 9, 12, 16, 19]","[653.3333333333334, 25.599999999999902, 53.19999999999993, 31.466666666666605, 17.800000000000182]","[5, 7, 11, 13, 17]","[20, 11, 20, 20, 20]",0.05,10,929125.4933333334,704.7333333333333,-704.7333333333333,DWT,inu.32000013032851,0.0,-3.5,6185329.364444445,10.400000000000205,0.0,106.40888888888887,0.0,0.0,106.40888888888887,6.666666666666629,131.84888888888892,0.0,0.0,0.0,-3.5,0.0,-3.5,2.0,0.8835504900282145,0.9988299726785492,0.22686531728390547,0.3999999999999999,0.3797181964434734,,0.8508559648651071,0.42542798243255353,0.8508559648651071,52,1.4548652175755454,0.7908302207724248,29,0,0,0.8508559648651071,0.8508559648651071,141,0,0,0.5777927952868286,0.7702746149601902,38,51.54286242213044,0.8492898759586829,65.0,45.91288338329095,0.8296156982132596,9,db,94.0,99.0,75.8357733271642,63,0.35623552530002106,0.7311390327271617,0.5312934224718366,2,7.25
db5,1,antisymmetric,1.956215264093464e-28,339.74425536112653,446321.6487482354,0.5555555555555556,37.1182505807933,27,smoothed,6.5585397195449065e-15,,"[6, 9, 12, 17, 20]","[653.2666666666668, 21.466666666666587, 37.33333333333323, 10.466666666666695, 704.7333333333333]",5,3.0445433954665555,36948.960381228666,0.5380518862504978,4.484852103462729e-06,1.0,5,156.28,17.800000000000068,653.3333333333335,"[6, 9, 12, 16, 19]","[653.3333333333335, 25.59999999999988, 53.19999999999993, 31.466666666666583, 17.800000000000068]","[5, 7, 11, 13, 17]","[20, 11, 20, 20, 20]",0.05,10,929125.4933333333,704.7333333333333,-704.7333333333333,DWT,inu.32000013032851,0.0,-3.5,6185329.364444445,10.400000000000091,1.1368683772161603e-13,106.40888888888887,0.0,0.0,106.40888888888887,6.666666666666629,131.84888888888887,0.0,0.0,0.0,-3.5,0.0,-3.5,2.0,0.9544938524445568,0.66865323546182,0.35213571433360613,0.22222222222222232,0.45670160934414494,,0.8508559648651071,0.42542798243255353,0.8508559648651071,69,1.3546603189909943,0.7363612149066054,52,0,0,0.8508559648651071,0.8508559648651071,136,0,0,0.53084132676127,0.7076820651129967,56,39.178012541049945,0.8854444077747078,78.25,67.87298811747408,0.8283216190920322,10,db,94.0,99.0,75.8357733271642,63,0.35623552530002106,0.7311390327271617,0.5312934224718366,2,8.0
